DeliveryDate,HourEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
05/12/2025,7:00,11455.4541,1333.396,6822.458,1559.646,10955.3555,6417.0029,3285.4143,1253.5725,43082.2993,A6,N,N
05/12/2025,7:00,11859.7002,1424.41,7121.9199,1446.1,11058.0996,6563.48,2949.3601,1057.37,43480.4398,E,N,N
05/12/2025,7:00,11904.7998,1377.99,7154.5698,1463.25,10752.7002,6510.9702,3241.5701,1049.85,43455.7001,E1,N,N
05/12/2025,7:00,11951.2002,1383.4399,7011.4302,1463.67,10728.7998,6533.8101,3223.52,1055.15,43351.0202,E2,Y,N
05/12/2025,7:00,11931.9004,1355.72,7186.9199,1471.73,10597.0996,6492.3799,3162.8701,1036.4301,43235.05,E3,N,N
05/12/2025,7:00,11911.9004,1385.3899,7118.71,1461.1875,10784.1758,6525.1602,3144.3301,1049.7001,43380.554,M,N,N
05/12/2025,7:00,11757.0996,1356.12,7140.5801,1527.33,11172.0996,6860.4902,3320.8201,1177.34,44311.8796,X,N,N
05/12/2025,8:00,11585.7383,1349.2717,7052.0366,1514.4576,11405.3467,6725.5938,3349.644,1251.0413,44233.13,A3,N,N
05/12/2025,8:00,11724.8398,1347.2162,6986.7017,1598.2334,11435.2061,6691.4961,3415.8059,1289.55,44489.0492,A6,N,N
05/12/2025,8:00,12177,1484.9,7129.75,1473.92,11741.5996,6890.23,3121.3799,1088.74,45107.5195,E,N,N
05/12/2025,8:00,12223,1445.53,7140.21,1485.67,11367.2002,6810.0698,3391.8201,1091.7,44955.2001,E1,N,N
05/12/2025,8:00,12268,1452.21,6996.5601,1486.65,11345.4004,6834.4702,3375.5701,1096.6801,44855.5409,E2,Y,N
05/12/2025,8:00,12242.4004,1409.0601,7165.2002,1492.86,11202.0996,6785.9199,3333.6001,1075.91,44707.0503,E3,N,N
05/12/2025,8:00,12227.5996,1447.925,7107.9297,1484.775,11414.0762,6830.1724,3305.5928,1088.2576,44906.3283,M,N,N
05/12/2025,8:00,11919.2998,1393.3101,7166.0498,1546.62,11672.7998,7025.2402,3373,1221.64,45317.9597,X,N,N
05/12/2025,9:00,12017.7861,1363.1636,7524.4209,1614.7125,11954.3008,6993.522,3458.3589,1231.0406,46157.3054,A3,N,N
05/12/2025,9:00,12407.8877,1328.6471,7610.8228,1615.4226,11951.0771,7006.8975,3587.7185,1275.6326,46784.1059,A6,N,N
05/12/2025,9:00,12820.9004,1553.4301,7460.1602,1588.0699,12353.9004,7124.3198,3265.75,1102.1,47268.6308,E,N,N
05/12/2025,9:00,12874.7002,1532.3199,7627.2598,1587.26,11964,7104.23,3503.5901,1122.24,47315.6,E1,N,N
05/12/2025,9:00,12921.2002,1540.46,7546.0898,1590.47,11940.7998,7129.04,3489.23,1126.77,47284.0598,E2,Y,N
05/12/2025,9:00,12888.2002,1484.24,7559.6602,1587.23,11737.7002,7056.2402,3468.99,1103.25,46885.5108,E3,N,N
05/12/2025,9:00,12876.25,1527.6125,7548.2925,1588.2574,11999.0996,7103.4575,3431.8901,1113.59,47188.4496,M,N,N
05/12/2025,9:00,12463.7002,1409.51,7559.8599,1620.89,12085.9004,7208.7202,3509.6001,1295.42,47153.6008,X,N,N
05/12/2025,10:00,12613.46,1399.8451,7838.8418,1630.1345,12479.3643,7240.4336,3723.7017,1246.3612,48172.1422,A3,N,N
05/12/2025,10:00,13000.9287,1352.4369,7845.8022,1621.0005,12372.3008,7214.7651,3757.7549,1282.3096,48447.2987,A6,N,N
05/12/2025,10:00,13491.5,1612.51,7699.2002,1655.12,12945.4004,7279.3198,3444.1899,1144.64,49271.8803,E,N,N
05/12/2025,10:00,13625.7002,1604.5699,8038.8198,1653.37,12578.4004,7394.1699,3654.3601,1197.3101,49746.7004,E1,N,N
05/12/2025,10:00,13674.2002,1613.1801,8033.8999,1657.73,12553.2998,7419.8799,3641.3899,1201.4,49794.9798,E2,Y,N
05/12/2025,10:00,13654.7998,1556.37,7939.2998,1645.3199,12315.4004,7321.8599,3650.79,1170.42,49254.2598,E3,N,N
05/12/2025,10:00,13611.5498,1596.6576,7927.8047,1652.8849,12598.125,7353.8076,3597.6824,1178.4425,49516.9545,M,N,N
05/12/2025,10:00,12977.7998,1444.26,7754.6201,1644.0601,12414.2002,7348.7598,3658.29,1333.89,48575.88,X,N,N
05/12/2025,11:00,13465.9141,1468.3044,7862.9409,1656.8191,12929.6719,7615.4507,3905.3186,1312.7021,50217.1218,A3,N,N
05/12/2025,11:00,13613.5947,1383.9614,7721.7139,1646.1307,12724.1182,7446.8096,3949.1296,1313.6252,49799.0833,A6,N,N
05/12/2025,11:00,13988.4004,1671.47,7632.1201,1683.99,13523.0996,7485.2002,3678.5901,1173.76,50836.6304,E,N,N
05/12/2025,11:00,14085.2998,1660.83,8019.4399,1682.48,13134.5996,7723.5698,3861.6699,1251.8101,51419.6991,E1,N,N
05/12/2025,11:00,14132.7002,1669.72,8028.9199,1687.04,13108.7998,7751.8101,3849.78,1255.4399,51484.2099,E2,Y,N
05/12/2025,11:00,14117.9004,1609.95,7968.8999,1674.16,12818.2002,7615.7998,3862.1101,1205.39,50872.4104,E3,N,N
05/12/2025,11:00,14081.0742,1652.9924,7912.3452,1681.9175,13146.1748,7644.0947,3813.0376,1221.6,51153.2364,M,N,N
05/12/2025,11:00,13449,1480.03,7774.2998,1647.58,12794.7998,7472.3701,3822.5701,1355.88,49796.5298,X,N,N
05/12/2025,12:00,14162.873,1586.8867,7812.7358,1686.9788,13595.208,8105.543,4102.2417,1426.3853,52478.8523,A3,N,N
05/12/2025,12:00,14088.0313,1488.6227,7585.0522,1683.1664,13265.3389,7856.9033,4117.9053,1398.0796,51483.0997,A6,N,N
05/12/2025,12:00,14484,1734.74,7601.8701,1718.67,13978.0996,7748.9102,3905.5901,1211.05,52382.93,E,N,N
05/12/2025,12:00,14567,1726.89,7963.9902,1717.01,13599.7998,8065.2402,4093.97,1291.5,53025.4002,E1,N,N
05/12/2025,12:00,14613,1738.51,7964.8301,1721.7,13573.4004,8096.3301,4083.8401,1295.02,53086.6307,E2,Y,N
05/12/2025,12:00,14510.9004,1654.1801,7928.5801,1705.34,13201.7998,7925.7598,4075.3601,1246.17,52248.0903,E3,N,N
05/12/2025,12:00,14543.7246,1713.58,7864.8179,1715.6799,13588.2744,7959.0601,4039.6902,1260.9351,52685.7622,M,N,N
05/12/2025,12:00,13951.5996,1527.45,7730.0298,1658.9399,13147.2002,7691.8198,4047.0901,1374.9,51129.0294,X,N,N
05/12/2025,13:00,14829.2246,1623.0389,7759.2573,1693.1326,14322.9648,8512.6045,4349.0029,1475.489,54564.7146,A3,N,N
05/12/2025,13:00,14818.9814,1524.9221,7559.292,1679.8054,13960.249,8192.7539,4320.6646,1424.5033,53481.1717,A6,N,N
05/12/2025,13:00,14943.5,1799.08,7634.8301,1766.04,14488.7998,8103.9302,4132.3198,1245.8101,54114.31,E,N,N
05/12/2025,13:00,15028.5996,1811.16,7946.3599,1760.11,14069.0996,8450.3301,4346.4702,1325.9399,54738.0693,E1,N,N
05/12/2025,13:00,15074.2998,1822.38,7920.8501,1765.58,14043.7002,8486.3398,4337.71,1329.17,54780.0299,E2,Y,N
05/12/2025,13:00,14971.0996,1748.5601,7876.5,1742.55,13571.4004,8292.7002,4274.4902,1280.62,53757.9205,E3,N,N
05/12/2025,13:00,15004.375,1795.295,7844.6348,1758.5701,14043.25,8333.3252,4272.7476,1295.385,54347.5827,M,N,N
05/12/2025,13:00,14539.9004,1603.14,7711.9502,1710.83,13751.0996,8137.6899,4295.0801,1406.53,53156.2202,X,N,N
05/12/2025,14:00,15380.9355,1692.0098,7716.04,1740.6105,14840.167,8965.2764,4602.3286,1516.4919,56453.8597,A3,N,N
05/12/2025,14:00,15463.5674,1597.2271,7598.8921,1747.504,14484.2656,8481.0244,4525.9292,1471.7772,55370.187,A6,N,N
05/12/2025,14:00,15551.2002,1867.65,7725.9302,1823.8199,15126.7998,8533.1104,4378.79,1295.51,56302.8105,E,N,N
05/12/2025,14:00,15714.5,1900.98,8020.29,1814.35,14605.7002,8863.9697,4621.8398,1392.36,56933.9897,E1,N,N
05/12/2025,14:00,15761.5,1914.2,7984.9102,1820.4399,14580.9004,8906.7197,4614.0298,1395.21,56977.91,E2,Y,N
05/12/2025,14:00,15622.4004,1828.91,7906.2798,1794.85,13972.7998,8690.04,4496.23,1342.2,55653.71,E3,N,N
05/12/2025,14:00,15662.4004,1877.9351,7909.3525,1813.365,14571.5498,8748.46,4527.7227,1356.3201,56467.1056,M,N,N
05/12/2025,14:00,15317.9004,1697.55,7689.8501,1760.3199,14538.7002,8642.29,4560.3999,1467.23,55674.2405,X,N,N
05/12/2025,15:00,15786.9453,1763.9706,7713.8105,1742.0594,15050.0859,9457.1699,4801.3862,1586.6888,57902.1166,A3,N,N
05/12/2025,15:00,15999.2666,1678.5957,7625.0518,1799.0348,14847.7773,8890.2754,4656.3521,1587.1024,57083.4561,A6,N,N
05/12/2025,15:00,16086.9004,1927.5,7805.7402,1889.49,15830,8945.5801,4629.1699,1343.4301,58457.8107,E,N,N
05/12/2025,15:00,16400.0996,1985.85,8104.6099,1876.42,15265.0996,9306.5303,4884,1458.05,59280.6594,E1,N,N
05/12/2025,15:00,16448.3008,2001.21,8065.2402,1883.03,15241.0996,9357.54,4876.79,1460.65,59333.8606,E2,Y,N
05/12/2025,15:00,16278.7998,1890.89,8031.23,1847.49,14500.5,9102.3301,4726.8101,1398.71,57776.76,E3,N,N
05/12/2025,15:00,16303.5254,1951.3625,8001.7051,1874.1077,15209.1748,9177.9941,4779.1924,1415.21,58712.272,M,N,N
05/12/2025,15:00,15934.2002,1787.3,7709.8398,1801.1,15248.4004,9200.7695,4779.8901,1531.17,57992.67,X,N,N
05/12/2025,16:00,16100.3438,1821.5867,7750.5161,1790.2102,15461.8779,9832.7295,4990.9741,1643.7998,59392.0381,A3,N,N
05/12/2025,16:00,16519.5723,1697.9344,7657.6343,1848.6127,15315.1221,9279.9883,4800.7974,1665.2451,58784.9066,A6,N,N
05/12/2025,16:00,16614.1992,1964.0601,7863.7402,1947.1899,16349.2002,9422.3799,4848.5801,1382.28,60391.6296,E,N,N
05/12/2025,16:00,17166.4004,2037.4,8167.3198,1931.72,15823.7998,9819,5117.6499,1498.85,61562.1399,E1,N,N
05/12/2025,16:00,17214.3008,2053.3,8145.6099,1938.96,15801.2002,9878.7998,5111.8799,1501.1,61645.1506,E2,Y,N
05/12/2025,16:00,16967,1931.54,8105.1299,1892.22,14959.7998,9563.3799,4913.2202,1441.11,59773.3998,E3,N,N
05/12/2025,16:00,16990.4766,1996.575,8070.4502,1927.5225,15733.5,9670.8896,4997.8325,1455.835,60843.0814,M,N,N
05/12/2025,16:00,16450.5996,1841.9,7725.6499,1834.16,15836,9814.9404,4945.21,1585.5,60033.9599,X,N,N
05/12/2025,17:00,16355.9707,1874.7496,7613.0791,1809.4747,15791.083,10283.6865,5133.3994,1686.1484,60547.5914,A3,N,N
05/12/2025,17:00,16808.9238,1765.0294,7537.8428,1840.2596,15773.498,9781.4883,4912.5415,1726.2625,60145.8459,A6,N,N
05/12/2025,17:00,16918.4004,2014.53,7873.2598,1994.6801,16869.0996,9853.1201,5004.7598,1419.37,61947.2198,E,N,N
05/12/2025,17:00,17707.3008,2102.8899,8184.3701,1974.91,16449.5996,10298.5996,5301.96,1549.13,63568.76,E1,N,N
05/12/2025,17:00,17753.6992,2119.0701,8161.0298,1982.5,16428.0996,10364.2998,5296.8398,1551.0601,63656.5984,E2,Y,N
05/12/2025,17:00,17395.5,1986.21,8108.77,1937.79,15526.2002,9988.3799,5059.1299,1500.4301,61502.4101,E3,N,N
05/12/2025,17:00,17443.7266,2055.675,8081.8574,1972.47,16318.249,10126.0996,5165.6724,1504.9976,62668.7476,M,N,N
05/12/2025,17:00,16778,1889.91,7752.27,1867.84,16332.5,10274,5053,1622.45,61569.97,X,N,N
05/12/2025,18:00,16374.5811,1892.1318,7530.3442,1812.0208,16121.4414,10498.4141,5184.9985,1729.7028,61143.6347,A3,N,N
05/12/2025,18:00,16883.6152,1772.3359,7452.1899,1870.7664,16201.0107,10034.1035,4948.917,1791.0903,60954.0289,A6,N,N
05/12/2025,18:00,16940.9004,2025.13,7930.6201,1993.67,17191.5996,10125,5037.6802,1438.9399,62683.5402,E,N,N
05/12/2025,18:00,17844.1992,2116.1499,8153.4199,1972.65,16756.1992,10639.7998,5349.23,1564.71,64396.358,E1,N,N
05/12/2025,18:00,17889,2133.0701,8082.8599,1980.3199,16736.0996,10708.5,5344.46,1566.72,64441.0295,E2,Y,N
05/12/2025,18:00,17545.8008,1988.0601,8118.9502,1933.08,15822.5996,10268.9004,5095.6899,1526.35,62299.431,E3,N,N
05/12/2025,18:00,17554.9766,2065.6025,8071.4629,1969.9301,16626.625,10435.5508,5206.7651,1524.1801,63455.0931,M,N,N
05/12/2025,18:00,16754.4004,1896.11,7741.7202,1878.78,16591.4004,10577.9004,5068.1299,1636.2,62144.6413,X,N,N
05/12/2025,19:00,16014.6631,1913.2086,7345.5239,1830.7242,16020.5234,10603.583,5154.8745,1651.0922,60534.1929,A3,N,N
05/12/2025,19:00,16448.3945,1808.7153,7237.9697,1859.9403,16135.9316,10161.3018,4921.1504,1716.0885,60289.4921,A6,N,N
05/12/2025,19:00,16489.4004,1995.47,7860.2202,1967.14,17126,10122.7998,4962.2998,1446.15,61969.4802,E,N,N
05/12/2025,19:00,17307.4004,2077.52,7960,1945.6801,16709.0996,10615.5,5239.8901,1553.53,63408.6202,E1,N,N
05/12/2025,19:00,17350.5996,2093.79,7832.4199,1952.6899,16689.5,10683.0996,5235.6201,1555.63,63393.3491,E2,Y,N
05/12/2025,19:00,17037.6992,1938.85,7934.8701,1920.02,15767.4004,10257.7002,4991.52,1515.41,61363.4699,E3,N,N
05/12/2025,19:00,17046.2734,2026.4076,7896.8779,1946.3824,16573,10419.7754,5107.3325,1517.6801,62533.7293,M,N,N
05/12/2025,19:00,16326,1887.1899,7654.8301,1871.61,16313.4004,10563.4004,4962.29,1604.3101,61183.0309,X,N,N
05/12/2025,20:00,15437.2207,1855.6851,7211.1152,1789.4764,15815.7217,10395.6348,5013.8784,1568.6123,59087.3446,A3,N,N
05/12/2025,20:00,15774.168,1788.6396,7138.9517,1838.8221,15880.9785,9981.6475,4820.4521,1635.2537,58858.9132,A6,N,N
05/12/2025,20:00,15799.7998,1912.66,7653.71,1877.12,16611,9881.0195,4741.23,1401.45,59877.9893,E,N,N
05/12/2025,20:00,16444.5,1984.67,7691.75,1863.85,16110.7002,10256,4981.0298,1484.59,60817.09,E1,N,N
05/12/2025,20:00,16485.6992,1999.66,7533.77,1869.63,16092.2998,10319.5,4976.3501,1487.1801,60764.0892,E2,Y,N
05/12/2025,20:00,16229.5,1854.71,7578.6099,1843.28,15191,9925.4805,4750.25,1448.27,58821.1004,E3,N,N
05/12/2025,20:00,16239.875,1937.925,7614.46,1863.47,16001.25,10095.5,4862.2148,1455.3726,60070.0674,M,N,N
05/12/2025,20:00,15569.7002,1824.63,7388.7798,1776.85,15624.5,10183.4004,4741.5098,1511,58620.3702,X,N,N
05/12/2025,21:00,15340.6523,1843.2966,7063.3242,1805.9126,15616.457,10171.8848,4933.0703,1515.7197,58290.3175,A3,N,N
05/12/2025,21:00,15517.0322,1770.0502,7069.4307,1846.4161,15745.4258,9743.6572,4839.9429,1604.3862,58136.3413,A6,N,N
05/12/2025,21:00,15400.5996,1855.03,7409.7002,1806.23,16033.9004,9593.75,4552.5601,1348.6801,58000.4504,E,N,N
05/12/2025,21:00,15882.7002,1914.74,7417.3701,1799.85,15503.4004,9893.2305,4757.1001,1413.2,58581.5913,E1,N,N
05/12/2025,21:00,15922.4004,1928.65,7263.1001,1804.53,15486.2998,9951.5996,4752.4199,1416.1,58525.0998,E2,Y,N
05/12/2025,21:00,15715.5,1787.09,7297.1899,1783.28,14694.2998,9605.2598,4562.7002,1378.83,56824.1497,E3,N,N
05/12/2025,21:00,15730.3008,1871.3774,7346.8398,1798.4727,15429.4756,9760.96,4656.1953,1389.2025,57982.8241,M,N,N
05/12/2025,21:00,15557.5,1881.88,7284.9102,1736.9,15528.4004,10103.0996,4706.75,1469.95,58269.3902,X,N,N
05/12/2025,22:00,14852.252,1821.6891,7188.1089,1806.8234,15082.4756,9667.9668,4775.1099,1517.8387,56712.2644,A3,N,N
05/12/2025,22:00,14975.6826,1778.7622,7153.5054,1870.9541,15226.8799,9309.4961,4739.9487,1576.6904,56631.9194,A6,N,N
05/12/2025,22:00,14952.2002,1779.17,7448.6201,1784.58,15455.4004,9217.0098,4431.3501,1292.88,56361.2106,E,N,N
05/12/2025,22:00,15329.0996,1829.36,7460.7402,1779.3199,14921.7998,9461.5898,4611.5098,1359.4301,56752.8492,E1,N,N
05/12/2025,22:00,15368.5996,1841.54,7330.5898,1783.74,14905.4004,9514.5498,4607.1201,1362.47,56714.0097,E2,Y,N
05/12/2025,22:00,15189.7998,1715.86,7377.5698,1766.98,14187.5996,9200.3096,4438.46,1312.51,55189.0888,E3,N,N
05/12/2025,22:00,15209.9248,1791.4825,7404.3799,1778.6549,14867.5508,9348.3643,4522.1099,1331.8225,56254.2896,M,N,N
05/12/2025,22:00,15025,1824.13,7355.0601,1739.98,15174.2002,9741.1699,4570.9399,1442.55,56873.0301,X,N,N
05/12/2025,23:00,14114.5146,1709.9205,7286.4814,1705.5682,13848.0703,8923.9717,4434.7988,1453.105,53476.4305,A3,N,N
05/12/2025,23:00,14207.8193,1684.0453,7261.0049,1804.8593,13995.874,8564.5313,4444.6357,1472.1294,53434.8992,A6,N,N
05/12/2025,23:00,14154.5996,1651.65,7464.96,1711.77,14183.4004,8507.5303,4043.1201,1210.8199,52927.8503,E,N,N
05/12/2025,23:00,14490.2002,1680.95,7510.6602,1712.12,13769.9004,8700.0801,4303.6299,1256.16,53423.7008,E1,N,N
05/12/2025,23:00,14525.7002,1689.86,7397.3398,1715.08,13747.5,8743.8799,4295.1001,1260.72,53375.18,E2,Y,N
05/12/2025,23:00,14415.5996,1595.33,7431.1699,1696.89,13142.4004,8491.6797,4145.0298,1211.46,52129.5594,E3,N,N
05/12/2025,23:00,14396.5254,1654.4475,7451.0327,1708.9651,13710.8008,8610.792,4196.7197,1234.79,52964.0732,M,N,N
05/12/2025,23:00,14073.2002,1694.03,7398.4399,1667.85,13975.5996,8906.5195,4269.8999,1353.67,53339.2091,X,N,N
05/12/2025,24:00,13290.3555,1570.3657,7340.1738,1642.0724,12544.2842,8083.9233,4064.6184,1365.0405,49900.8338,A3,N,N
05/12/2025,24:00,13280.4287,1525.948,7355.8999,1676.1099,12669.3516,7768.2808,4098.5103,1354.1122,49728.6414,A6,N,N
05/12/2025,24:00,13289.4004,1509.4,7461.9399,1624.1801,12737.2998,7691.9399,3690.01,1131.29,49135.4601,E,N,N
05/12/2025,24:00,13591.2998,1507.08,7532.6602,1629.59,12489.4004,7883.6899,3992.8201,1156.2,49782.7404,E1,N,N
05/12/2025,24:00,13623.2002,1512.8,7433.5498,1631.04,12461,7918.3398,3979.6799,1161.77,49721.3797,E2,Y,N
05/12/2025,24:00,13559.9004,1449.4301,7482.1201,1613.46,11954.5,7710.1699,3836.04,1119.17,48724.7905,E3,N,N
05/12/2025,24:00,13515.9492,1494.6776,7477.5674,1624.5675,12410.5498,7801.0347,3874.6375,1142.1075,49341.0912,M,N,N
05/12/2025,24:00,13010,1522.7,7420.4399,1590.1801,12672,8037.6499,3933.97,1259.63,49446.5699,X,N,N
